clave	veces	ultimo_valor
i.17.eq.b5.gain	1	0.5
i.17.eq.b5.q	1	0.5252185347
i.17.eq.bypass	1	0
i.17.eq.easy	1	0
i.17.eq.hpf.freq	1	0
i.17.eq.hpf.slope	1	0
i.17.eq.lpf.freq	1	1
i.17.eq.lpf.slope	1	0
i.17.eq.prmod	1	0
i.17.eq.prname	1	
i.17.exclude	1	0
i.17.forceunmute	1	0
i.17.fx.0.mute	1	0
i.17.fx.0.post	1	1
i.17.fx.0.value	1	0
i.17.fx.1.mute	1	0
i.17.fx.1.post	1	1
i.17.fx.1.value	1	0
i.17.fx.2.mute	1	0
i.17.fx.2.post	1	1
i.17.fx.2.value	1	0
i.17.fx.3.mute	1	0
i.17.fx.3.post	1	1
i.17.fx.3.value	1	0
i.17.gain	1	0
i.17.gate.attack	1	0
i.17.gate.bypass	1	0
i.17.gate.depth	1	0
i.17.gate.enabled	1	1
i.17.gate.hold	1	0.3042441765
i.17.gate.prmod	1	0
i.17.gate.prname	1	
i.17.gate.release	1	0.3150737134
i.17.gate.thresh	1	0
i.17.instrument	1	
i.17.invert	1	0
i.17.iosyscmd	1	
i.17.iosysname	1	
i.17.mgmask	1	0
i.17.mix	1	0
i.17.mtkrec	1	0
i.17.mute	1	1
i.17.name	1	
i.17.pan	1	0.5
i.17.phantom	1	0
i.17.safe	1	0
i.17.scsrc	1	ua.17
i.17.solo	1	0
i.17.src	1	hw.17
i.17.stereoIndex	1	-1
i.17.subgroup	1	-1
i.17.vca	1	-1
i.18.amix	1	0.5
i.18.amixgroup	1	-1
i.18.aux.0.mute	1	1
i.18.aux.0.pan	1	0.5
i.18.aux.0.post	1	0
i.18.aux.0.postproc	1	1
i.18.aux.0.value	1	0
i.18.aux.1.mute	1	0
i.18.aux.1.pan	1	0.5
i.18.aux.1.post	1	0
i.18.aux.1.postproc	1	1
i.18.aux.1.value	1	0
i.18.aux.2.mute	1	0
i.18.aux.2.pan	1	0.5
i.18.aux.2.post	1	0
i.18.aux.2.postproc	1	1
i.18.aux.2.value	1	0.7561213738
i.18.aux.3.mute	1	0
i.18.aux.3.pan	1	0.5
i.18.aux.3.post	1	0
i.18.aux.3.postproc	1	1
i.18.aux.3.value	1	0
i.18.aux.4.mute	1	0
i.18.aux.4.pan	1	0.5
i.18.aux.4.post	1	0
i.18.aux.4.postproc	1	1
i.18.aux.4.value	1	0
i.18.aux.5.mute	1	0
i.18.aux.5.pan	1	0.5
i.18.aux.5.post	1	0
i.18.aux.5.postproc	1	1
i.18.aux.5.value	1	0
i.18.aux.6.mute	1	0
i.18.aux.6.pan	1	0.5
i.18.aux.6.post	1	0
i.18.aux.6.postproc	1	1
i.18.aux.6.value	1	0
i.18.aux.7.mute	1	0
i.18.aux.7.pan	1	0.5
i.18.aux.7.post	1	0
i.18.aux.7.postproc	1	1
i.18.aux.7.value	1	0
i.18.aux.8.mute	1	0
i.18.aux.8.pan	1	0.5
i.18.aux.8.post	1	0
i.18.aux.8.postproc	1	1
i.18.aux.8.value	1	0
i.18.aux.9.mute	1	0
i.18.aux.9.pan	1	0.5
i.18.aux.9.post	1	0
i.18.aux.9.postproc	1	1
i.18.aux.9.value	1	0
i.18.color	1	0
i.18.deesser.enabled	1	0
i.18.deesser.freq	1	0.773310034
i.18.deesser.ratio	1	0.4
i.18.deesser.threshold	1	0.46875
i.18.delay	1	0
i.18.disablegain	1	0
i.18.dyn.attack	1	0
i.18.dyn.bypass	1	0
i.18.dyn.gain	1	0.75
i.18.dyn.outgain	1	0.4564424119
i.18.dyn.prmod	1	0
i.18.dyn.prname	1	
i.18.dyn.ratio	1	0.4326702432
i.18.dyn.release	1	0.3405814921
i.18.dyn.softknee	1	1
i.18.dyn.threshold	1	0.5293327503
i.18.eq.b1.freq	1	0.2028641987
i.18.eq.b1.gain	1	0.6439084658
i.18.eq.b1.q	1	0.5252185347
i.18.eq.b2.freq	1	0.1217969685
i.18.eq.b2.gain	1	0.6130667484
i.18.eq.b2.q	1	0.5252185347
i.18.eq.b3.freq	1	0.2909761095
i.18.eq.b3.gain	1	0.4927737314
i.18.eq.b3.q	1	0.5252185347
i.18.eq.b4.freq	1	0.3670500706
i.18.eq.b4.gain	1	0.4900146414
i.18.eq.b4.q	1	0.5252185347
i.18.eq.b5.freq	1	0.9542171999
i.18.eq.b5.gain	1	0.5
i.18.eq.b5.q	1	0.5252185347
i.18.eq.bypass	1	0
i.18.eq.easy	1	0
i.18.eq.hpf.freq	1	0.03109672325
i.18.eq.hpf.slope	1	0
i.18.eq.lpf.freq	1	0.6774933509
i.18.eq.lpf.slope	1	0
i.18.eq.prmod	1	1
i.18.eq.prname	1	Djembe marcos
i.18.exclude	1	0
i.18.forceunmute	1	0
i.18.fx.0.mute	1	0
i.18.fx.0.post	1	1
i.18.fx.0.value	1	0
i.18.fx.1.mute	1	0
i.18.fx.1.post	1	1
i.18.fx.1.value	1	0
i.18.fx.2.mute	1	0
i.18.fx.2.post	1	1
i.18.fx.2.value	1	0
i.18.fx.3.mute	1	0
i.18.fx.3.post	1	1
i.18.fx.3.value	1	0
i.18.gain	1	0
i.18.gate.attack	1	0
i.18.gate.bypass	1	0
i.18.gate.depth	1	0
i.18.gate.enabled	1	1
i.18.gate.hold	1	0.3042441765
i.18.gate.prmod	1	0
i.18.gate.prname	1	Djembe marcos
i.18.gate.release	1	0.3150737134
i.18.gate.thresh	1	0
i.18.instrument	1	
i.18.invert	1	0
i.18.iosyscmd	1	
i.18.iosysname	1	
i.18.mgmask	1	0
i.18.mix	1	0.6745745677
i.18.mtkrec	1	1
i.18.mute	1	0
i.18.name	1	DJEMBE MARCOS
i.18.pan	1	0.5
i.18.phantom	1	0
i.18.safe	1	0
i.18.scsrc	1	ua.18
i.18.solo	1	0
i.18.src	1	hw.18
i.18.stereoIndex	1	-1
i.18.subgroup	1	-1
i.18.vca	1	-1
i.19.amix	1	0.5
i.19.amixgroup	1	-1
i.19.aux.0.mute	1	1
i.19.aux.0.pan	1	0.5
i.19.aux.0.post	1	0
i.19.aux.0.postproc	1	1
i.19.aux.0.value	1	0
i.19.aux.1.mute	1	1
i.19.aux.1.pan	1	0.5
i.19.aux.1.post	1	0
i.19.aux.1.postproc	1	1
i.19.aux.1.value	1	0
i.19.aux.2.mute	1	0
i.19.aux.2.pan	1	0.5
i.19.aux.2.post	1	0
i.19.aux.2.postproc	1	1
i.19.aux.2.value	1	0.7648136199
i.19.aux.3.mute	1	0
i.19.aux.3.pan	1	0.5
i.19.aux.3.post	1	0
i.19.aux.3.postproc	1	1
i.19.aux.3.value	1	0
i.19.aux.4.mute	1	0
i.19.aux.4.pan	1	0.5
i.19.aux.4.post	1	0
i.19.aux.4.postproc	1	1
i.19.aux.4.value	1	0
i.19.aux.5.mute	1	0
i.19.aux.5.pan	1	0.5
i.19.aux.5.post	1	0
i.19.aux.5.postproc	1	1
i.19.aux.5.value	1	0
i.19.aux.6.mute	1	0
i.19.aux.6.pan	1	0.5
i.19.aux.6.post	1	0
i.19.aux.6.postproc	1	1
i.19.aux.6.value	1	0
i.19.aux.7.mute	1	0
i.19.aux.7.pan	1	0.5
i.19.aux.7.post	1	0
i.19.aux.7.postproc	1	1
i.19.aux.7.value	1	0
i.19.aux.8.mute	1	0
i.19.aux.8.pan	1	0.5
i.19.aux.8.post	1	0
i.19.aux.8.postproc	1	1
i.19.aux.8.value	1	0
i.19.aux.9.mute	1	0
i.19.aux.9.pan	1	0.5
i.19.aux.9.post	1	0
i.19.aux.9.postproc	1	1
i.19.aux.9.value	1	0
i.19.color	1	0
i.19.deesser.enabled	1	0
i.19.deesser.freq	1	0.773310034
i.19.deesser.ratio	1	0.4
i.19.deesser.threshold	1	0.46875
i.19.delay	1	0
i.19.disablegain	1	0
i.19.dyn.attack	1	0
i.19.dyn.bypass	1	0
i.19.dyn.gain	1	0.75
i.19.dyn.outgain	1	0.4222361864
i.19.dyn.prmod	1	0
i.19.dyn.prname	1	
i.19.dyn.ratio	1	0
i.19.dyn.release	1	0.3405814921
i.19.dyn.softknee	1	1
i.19.dyn.threshold	1	0.591053051
i.19.eq.b1.freq	1	0.2012735737
i.19.eq.b1.gain	1	0.6436991044
i.19.eq.b1.q	1	0.5252185347
i.19.eq.b2.freq	1	0.408921935
i.19.eq.b2.gain	1	0.5106506153
i.19.eq.b2.q	1	0.5252185347
i.19.eq.b3.freq	1	0.56980895
i.19.eq.b3.gain	1	0.4971153697
i.19.eq.b3.q	1	0.317973171
i.19.eq.b4.freq	1	0.7425861476
i.19.eq.b4.gain	1	0.6598694377
i.19.eq.b4.q	1	0.5252185347
i.19.eq.b5.freq	1	0.9542171999
i.19.eq.b5.gain	1	0.5
i.19.eq.b5.q	1	0.5252185347
i.19.eq.bypass	1	0
i.19.eq.easy	1	0
i.19.eq.hpf.freq	1	0.1643365532
i.19.eq.hpf.slope	1	0
i.19.eq.lpf.freq	1	1
i.19.eq.lpf.slope	1	0
i.19.eq.prmod	1	1
i.19.eq.prname	1	djembe jorgito
i.19.exclude	1	0
i.19.forceunmute	1	0
i.19.fx.0.mute	1	0
i.19.fx.0.post	1	1
i.19.fx.0.value	1	0
i.19.fx.1.mute	1	0
i.19.fx.1.post	1	1
i.19.fx.1.value	1	0
i.19.fx.2.mute	1	0
i.19.fx.2.post	1	1
i.19.fx.2.value	1	0
i.19.fx.3.mute	1	0
i.19.fx.3.post	1	1
i.19.fx.3.value	1	0
i.19.gain	1	0
i.19.gate.attack	1	0
i.19.gate.bypass	1	0
i.19.gate.depth	1	0
i.19.gate.enabled	1	1
i.19.gate.hold	1	0.3042441765
i.19.gate.prmod	1	0
i.19.gate.prname	1	djembe jorgito
i.19.gate.release	1	0.3150737134
i.19.gate.thresh	1	0
i.19.instrument	1	
i.19.invert	1	0
i.19.iosyscmd	1	
i.19.iosysname	1	
i.19.mgmask	1	0
i.19.mix	1	0.5468149928
i.19.mtkrec	1	1
i.19.mute	1	0
i.19.name	1	JORGITO
i.19.pan	1	0.5
i.19.phantom	1	0
i.19.safe	1	0
i.19.scsrc	1	ua.19
i.19.solo	1	0
i.19.src	1	hw.19
i.19.stereoIndex	1	-1
i.19.subgroup	1	-1
i.19.vca	1	-1
i.2.amix	1	0.5
i.2.amixgroup	1	-1
i.2.aux.0.mute	1	0
i.2.aux.0.pan	1	0.5
i.2.aux.0.post	1	0
i.2.aux.0.postproc	1	1
i.2.aux.0.value	1	0.3630689176
i.2.aux.1.mute	1	0
i.2.aux.1.pan	1	0.5
i.2.aux.1.post	1	0
i.2.aux.1.postproc	1	1
i.2.aux.1.value	1	0.3147465281
i.2.aux.2.mute	1	0
i.2.aux.2.pan	1	0.5
i.2.aux.2.post	1	0
i.2.aux.2.postproc	1	1
i.2.aux.2.value	1	0
i.2.aux.3.mute	1	0
i.2.aux.3.pan	1	0.5
i.2.aux.3.post	1	0
i.2.aux.3.postproc	1	1
i.2.aux.3.value	1	0
i.2.aux.4.mute	1	0
i.2.aux.4.pan	1	0.5
i.2.aux.4.post	1	0
i.2.aux.4.postproc	1	1
i.2.aux.4.value	1	0
i.2.aux.5.mute	1	0
i.2.aux.5.pan	1	0.5
i.2.aux.5.post	1	0
i.2.aux.5.postproc	1	1
i.2.aux.5.value	1	0
i.2.aux.6.mute	1	0
i.2.aux.6.pan	1	0.5
i.2.aux.6.post	1	0
i.2.aux.6.postproc	1	1
i.2.aux.6.value	1	0
i.2.aux.7.mute	1	0
i.2.aux.7.pan	1	0.5
i.2.aux.7.post	1	0
i.2.aux.7.postproc	1	1
i.2.aux.7.value	1	0
i.2.aux.8.mute	1	0
i.2.aux.8.pan	1	0.5
i.2.aux.8.post	1	0
i.2.aux.8.postproc	1	1
i.2.aux.8.value	1	0
i.2.aux.9.mute	1	0
i.2.aux.9.pan	1	0.5
i.2.aux.9.post	1	0
i.2.aux.9.postproc	1	1
i.2.aux.9.value	1	0
i.2.color	1	0
i.2.deesser.enabled	1	0
i.2.deesser.freq	1	0.773310034
i.2.deesser.ratio	1	0.4
i.2.deesser.threshold	1	0.46875
i.2.delay	1	0
i.2.disablegain	1	0
i.2.dyn.attack	1	0.34375
i.2.dyn.bypass	1	0
i.2.dyn.gain	1	0.75
i.2.dyn.outgain	1	0.3333333333
i.2.dyn.prmod	1	0
i.2.dyn.prname	1	
i.2.dyn.ratio	1	1
i.2.dyn.release	1	0.4887695312
i.2.dyn.softknee	1	0
i.2.dyn.threshold	1	0.875
i.2.eq.b1.freq	1	0.4408293674
i.2.eq.b1.gain	1	0.5248901844
i.2.eq.b1.q	1	0.2449908925
i.2.eq.b2.freq	1	0.333137602
i.2.eq.b2.gain	1	0.5299531851
i.2.eq.b2.q	1	0.3998178506
i.2.eq.b3.freq	1	0.6377046384
i.2.eq.b3.gain	1	0.384030172
i.2.eq.b3.q	1	0.2358834244
i.2.eq.b4.freq	1	0.7824313684
i.2.eq.b4.gain	1	0.5739960786
i.2.eq.b4.q	1	0.3087431694
i.2.eq.b5.freq	1	0.9542171999
i.2.eq.b5.gain	1	0.5
i.2.eq.b5.q	1	0.5252185347
i.2.eq.bypass	1	0
i.2.eq.easy	1	0
i.2.eq.hpf.freq	1	0.2863620236
i.2.eq.hpf.slope	1	0
i.2.eq.lpf.freq	1	0.906432313
i.2.eq.lpf.slope	1	0
i.2.eq.prmod	1	1
i.2.eq.prname	1	Acoustic 1
i.2.exclude	1	0
i.2.forceunmute	1	0
i.2.fx.0.mute	1	0
i.2.fx.0.post	1	1
i.2.fx.0.value	1	0.3289389935
i.2.fx.1.mute	1	0
i.2.fx.1.post	1	1
i.2.fx.1.value	1	0
i.2.fx.2.mute	1	0
i.2.fx.2.post	1	1
i.2.fx.2.value	1	0
i.2.fx.3.mute	1	0
i.2.fx.3.post	1	1
i.2.fx.3.value	1	0
i.2.gain	1	0
i.2.gate.attack	1	0
i.2.gate.bypass	1	0
i.2.gate.depth	1	0
i.2.gate.enabled	1	1
i.2.gate.hold	1	0.3042441765
i.2.gate.prmod	1	0
i.2.gate.prname	1	
i.2.gate.release	1	0.3150737134
i.2.gate.thresh	1	0
i.2.instrument	1	
i.2.invert	1	0
i.2.iosyscmd	1	
i.2.iosysname	1	
i.2.mgmask	1	0
i.2.mix	1	0.4271472779
i.2.mtkrec	1	1
i.2.mute	1	0
i.2.name	1	GRT BRUNO
i.2.pan	1	0.5
i.2.phantom	1	0
i.2.safe	1	0
i.2.scsrc	1	ub.2
i.2.solo	1	0
i.2.src	1	hw.2
i.2.stereoIndex	1	-1
i.2.subgroup	1	-1
i.2.vca	1	-1
i.20.amix	1	0.5
i.20.amixgroup	1	-1
i.20.aux.0.mute	1	1
i.20.aux.0.pan	1	0.5
i.20.aux.0.post	1	0
i.20.aux.0.postproc	1	1
i.20.aux.0.value	1	0
i.20.aux.1.mute	1	1
i.20.aux.1.pan	1	0.5
i.20.aux.1.post	1	0
i.20.aux.1.postproc	1	1
i.20.aux.1.value	1	0
i.20.aux.2.mute	1	0
i.20.aux.2.pan	1	0.5
i.20.aux.2.post	1	0
i.20.aux.2.postproc	1	1
i.20.aux.2.value	1	0
i.20.aux.3.mute	1	0
i.20.aux.3.pan	1	0.5
i.20.aux.3.post	1	0
i.20.aux.3.postproc	1	1
i.20.aux.3.value	1	0
i.20.aux.4.mute	1	0
i.20.aux.4.pan	1	0.5
i.20.aux.4.post	1	0
i.20.aux.4.postproc	1	1
i.20.aux.4.value	1	0
i.20.aux.5.mute	1	0
i.20.aux.5.pan	1	0.5
i.20.aux.5.post	1	0
i.20.aux.5.postproc	1	1
i.20.aux.5.value	1	0
i.20.aux.6.mute	1	0
i.20.aux.6.pan	1	0.5
i.20.aux.6.post	1	0
i.20.aux.6.postproc	1	1
i.20.aux.6.value	1	0
i.20.aux.7.mute	1	0
i.20.aux.7.pan	1	0.5
i.20.aux.7.post	1	0
i.20.aux.7.postproc	1	1
i.20.aux.7.value	1	0
i.20.aux.8.mute	1	0
i.20.aux.8.pan	1	0.5
i.20.aux.8.post	1	0
i.20.aux.8.postproc	1	1
i.20.aux.8.value	1	0
i.20.aux.9.mute	1	0
i.20.aux.9.pan	1	0.5
i.20.aux.9.post	1	0
i.20.aux.9.postproc	1	1
i.20.aux.9.value	1	0
i.20.color	1	0
i.20.deesser.enabled	1	0
i.20.deesser.freq	1	0.773310034
i.20.deesser.ratio	1	0.4
i.20.deesser.threshold	1	0.46875
i.20.delay	1	0
i.20.digitech.amp	1	0
i.20.digitech.bass	1	0.5
i.20.digitech.cab	1	0
i.20.digitech.enabled	1	0
i.20.digitech.gain	1	0.75
i.20.digitech.level	1	0.5
i.20.digitech.mid	1	0.5
i.20.digitech.treble	1	0.5
i.20.disablegain	1	0
i.20.dyn.attack	1	0.34375
i.20.dyn.bypass	1	0
i.20.dyn.gain	1	0.75
i.20.dyn.outgain	1	0.3334960938
i.20.dyn.prmod	1	0
i.20.dyn.prname	1	
i.20.dyn.ratio	1	1
i.20.dyn.release	1	0.4887695312
i.20.dyn.softknee	1	0
i.20.dyn.threshold	1	0.875
i.20.eq.b1.freq	1	0.3286901902
i.20.eq.b1.gain	1	0.5
i.20.eq.b1.q	1	0.5252185347
i.20.eq.b2.freq	1	0.5584347738
i.20.eq.b2.gain	1	0.5
i.20.eq.b2.q	1	0.5252185347
i.20.eq.b3.freq	1	0.7563259869
i.20.eq.b3.gain	1	0.5
i.20.eq.b3.q	1	0.5252185347
i.20.eq.b4.freq	1	0.887124964
i.20.eq.b4.gain	1	0.5
i.20.eq.b4.q	1	0.5252185347
i.20.eq.b5.freq	1	0.9542171999
i.20.eq.b5.gain	1	0.5
i.20.eq.b5.q	1	0.5252185347
i.20.eq.bypass	1	0
i.20.eq.easy	1	0
i.20.eq.hpf.freq	1	0
i.20.eq.hpf.slope	1	0
i.20.eq.lpf.freq	1	1
i.20.eq.lpf.slope	1	0
i.20.eq.prmod	1	0
i.20.eq.prname	1	
i.20.exclude	1	0
i.20.forceunmute	1	1
i.20.fx.0.mute	1	0
i.20.fx.0.post	1	1
i.20.fx.0.value	1	0
i.20.fx.1.mute	1	0
i.20.fx.1.post	1	1
i.20.fx.1.value	1	0
i.20.fx.2.mute	1	0
i.20.fx.2.post	1	1
i.20.fx.2.value	1	0
i.20.fx.3.mute	1	0
i.20.fx.3.post	1	1
i.20.fx.3.value	1	0
i.20.gain	1	0
i.20.gate.attack	1	0
i.20.gate.bypass	1	0
i.20.gate.depth	1	0
i.20.gate.enabled	1	1
i.20.gate.hold	1	0.3042441765
i.20.gate.prmod	1	0
i.20.gate.prname	1	
i.20.gate.release	1	0.3150737134
i.20.gate.thresh	1	0
i.20.hiz	1	0
i.20.instrument	1	
i.20.invert	1	0
i.20.iosyscmd	1	
i.20.iosysname	1	
i.20.mgmask	1	0
i.20.mix	1	0.5001716592
i.20.mtkrec	1	0
i.20.mute	1	1
i.20.name	1	
i.20.pan	1	0.5
i.20.phantom	1	0
i.20.safe	1	0
i.20.scsrc	1	ub.20
i.20.solo	1	0
i.20.src	1	none
i.20.stereoIndex	1	-1
i.20.subgroup	1	-1
i.20.vca	1	-1
i.21.amix	1	0.5
i.21.amixgroup	1	-1
i.21.aux.0.mute	1	0
i.21.aux.0.pan	1	0.5
i.21.aux.0.post	1	0
i.21.aux.0.postproc	1	1
i.21.aux.0.value	1	0
i.21.aux.1.mute	1	1
i.21.aux.1.pan	1	0.5
i.21.aux.1.post	1	0
i.21.aux.1.postproc	1	1
i.21.aux.1.value	1	0
i.21.aux.2.mute	1	0
i.21.aux.2.pan	1	0.5
i.21.aux.2.post	1	0
i.21.aux.2.postproc	1	1
i.21.aux.2.value	1	0
i.21.aux.3.mute	1	0
i.21.aux.3.pan	1	0.5
i.21.aux.3.post	1	0
i.21.aux.3.postproc	1	1
i.21.aux.3.value	1	0
i.21.aux.4.mute	1	0
i.21.aux.4.pan	1	0.5
i.21.aux.4.post	1	0
i.21.aux.4.postproc	1	1
i.21.aux.4.value	1	0
i.21.aux.5.mute	1	0
i.21.aux.5.pan	1	0.5
i.21.aux.5.post	1	0
i.21.aux.5.postproc	1	1
i.21.aux.5.value	1	0
i.21.aux.6.mute	1	0
i.21.aux.6.pan	1	0.5
i.21.aux.6.post	1	0
i.21.aux.6.postproc	1	1
i.21.aux.6.value	1	0
i.21.aux.7.mute	1	0
i.21.aux.7.pan	1	0.5
i.21.aux.7.post	1	0
i.21.aux.7.postproc	1	1
i.21.aux.7.value	1	0
i.21.aux.8.mute	1	0
i.21.aux.8.pan	1	0.5
i.21.aux.8.post	1	0
i.21.aux.8.postproc	1	1
i.21.aux.8.value	1	0
i.21.aux.9.mute	1	0
i.21.aux.9.pan	1	0.5
i.21.aux.9.post	1	0
i.21.aux.9.postproc	1	1
i.21.aux.9.value	1	0
i.21.color	1	0
i.21.deesser.enabled	1	0
i.21.deesser.freq	1	0.773310034
i.21.deesser.ratio	1	0.4
i.21.deesser.threshold	1	0.46875
i.21.delay	1	0
i.21.digitech.amp	1	0
i.21.digitech.bass	1	0.5
i.21.digitech.cab	1	0
i.21.digitech.enabled	1	0
i.21.digitech.gain	1	0.75
i.21.digitech.level	1	0.5
i.21.digitech.mid	1	0.5
i.21.digitech.treble	1	0.5
i.21.disablegain	1	0
i.21.dyn.attack	1	0.34375
i.21.dyn.bypass	1	0
i.21.dyn.gain	1	0.75
i.21.dyn.outgain	1	0.3334960938
i.21.dyn.prmod	1	0
i.21.dyn.prname	1	
i.21.dyn.ratio	1	1
i.21.dyn.release	1	0.4887695312
i.21.dyn.softknee	1	0
i.21.dyn.threshold	1	0.875
i.21.eq.b1.freq	1	0.3286901902
i.21.eq.b1.gain	1	0.5
i.21.eq.b1.q	1	0.5252185347
i.21.eq.b2.freq	1	0.5584347738
i.21.eq.b2.gain	1	0.5
i.21.eq.b2.q	1	0.5252185347
i.21.eq.b3.freq	1	0.7563259869
i.21.eq.b3.gain	1	0.5
i.21.eq.b3.q	1	0.5252185347
i.21.eq.b4.freq	1	0.887124964
i.21.eq.b4.gain	1	0.5
i.21.eq.b4.q	1	0.5252185347
i.21.eq.b5.freq	1	0.9542171999
i.21.eq.b5.gain	1	0.5
i.21.eq.b5.q	1	0.5252185347
i.21.eq.bypass	1	0
i.21.eq.easy	1	0
i.21.eq.hpf.freq	1	0
i.21.eq.hpf.slope	1	0
i.21.eq.lpf.freq	1	1
i.21.eq.lpf.slope	1	0
i.21.eq.prmod	1	0
i.21.eq.prname	1	
i.21.exclude	1	0
i.21.forceunmute	1	1
i.21.fx.0.mute	1	0
i.21.fx.0.post	1	1
i.21.fx.0.value	1	0
i.21.fx.1.mute	1	0
i.21.fx.1.post	1	1
i.21.fx.1.value	1	0
i.21.fx.2.mute	1	0
i.21.fx.2.post	1	1
i.21.fx.2.value	1	0
i.21.fx.3.mute	1	0
i.21.fx.3.post	1	1
i.21.fx.3.value	1	0
i.21.gain	1	0
i.21.gate.attack	1	0
i.21.gate.bypass	1	0
i.21.gate.depth	1	0
i.21.gate.enabled	1	1
i.21.gate.hold	1	0.3042441765
i.21.gate.prmod	1	0
i.21.gate.prname	1	
i.21.gate.release	1	0.3150737134
i.21.gate.thresh	1	0
i.21.hiz	1	0
i.21.instrument	1	
i.21.invert	1	0
i.21.iosyscmd	1	
i.21.iosysname	1	
i.21.mgmask	1	0
i.21.mix	1	0.4851509075
i.21.mtkrec	1	0
i.21.mute	1	1
i.21.name	1	
i.21.pan	1	0.5
i.21.phantom	1	0
i.21.safe	1	0
i.21.scsrc	1	ub.21
i.21.solo	1	0
i.21.src	1	none
i.21.stereoIndex	1	-1
i.21.subgroup	1	-1
i.21.vca	1	-1
i.22.amix	1	0.5
i.22.amixgroup	1	-1
i.22.aux.0.mute	1	0
i.22.aux.0.pan	1	0.5
i.22.aux.0.post	1	0
i.22.aux.0.postproc	1	1
i.22.aux.0.value	1	0
i.22.aux.1.mute	1	1
i.22.aux.1.pan	1	0.5
i.22.aux.1.post	1	0
i.22.aux.1.postproc	1	1
i.22.aux.1.value	1	0
i.22.aux.2.mute	1	0
i.22.aux.2.pan	1	0.5
i.22.aux.2.post	1	0
i.22.aux.2.postproc	1	1
i.22.aux.2.value	1	0
i.22.aux.3.mute	1	0
i.22.aux.3.pan	1	0.5
i.22.aux.3.post	1	0
i.22.aux.3.postproc	1	1
i.22.aux.3.value	1	0
i.22.aux.4.mute	1	0
i.22.aux.4.pan	1	0.5
i.22.aux.4.post	1	0
i.22.aux.4.postproc	1	1
i.22.aux.4.value	1	0
i.22.aux.5.mute	1	0
i.22.aux.5.pan	1	0.5
i.22.aux.5.post	1	0
i.22.aux.5.postproc	1	1
i.22.aux.5.value	1	0
i.22.aux.6.mute	1	0
i.22.aux.6.pan	1	0.5
i.22.aux.6.post	1	0
i.22.aux.6.postproc	1	1
i.22.aux.6.value	1	0
i.22.aux.7.mute	1	0
i.22.aux.7.pan	1	0.5
i.22.aux.7.post	1	0
i.22.aux.7.postproc	1	1
i.22.aux.7.value	1	0
i.22.aux.8.mute	1	0
i.22.aux.8.pan	1	0.5
i.22.aux.8.post	1	0
i.22.aux.8.postproc	1	1
i.22.aux.8.value	1	0
i.22.aux.9.mute	1	0
i.22.aux.9.pan	1	0.5
i.22.aux.9.post	1	0
i.22.aux.9.postproc	1	1
i.22.aux.9.value	1	0
i.22.color	1	0
i.22.deesser.enabled	1	0
i.22.deesser.freq	1	0.773310034
i.22.deesser.ratio	1	0.4
i.22.deesser.threshold	1	0.46875
i.22.delay	1	0
i.22.disablegain	1	0
i.22.dyn.attack	1	0.34375
i.22.dyn.bypass	1	0
i.22.dyn.gain	1	0.75
i.22.dyn.outgain	1	0.3334960938
i.22.dyn.prmod	1	0
i.22.dyn.prname	1	
i.22.dyn.ratio	1	1
i.22.dyn.release	1	0.4887695312
i.22.dyn.softknee	1	0
i.22.dyn.threshold	1	0.875
i.22.eq.b1.freq	1	0.3286901902
i.22.eq.b1.gain	1	0.5
i.22.eq.b1.q	1	0.5252185347
i.22.eq.b2.freq	1	0.5584347738
i.22.eq.b2.gain	1	0.5
i.22.eq.b2.q	1	0.5252185347
i.22.eq.b3.freq	1	0.7563259869
i.22.eq.b3.gain	1	0.5
i.22.eq.b3.q	1	0.5252185347
i.22.eq.b4.freq	1	0.887124964
i.22.eq.b4.gain	1	0.5
i.22.eq.b4.q	1	0.5252185347
i.22.eq.b5.freq	1	0.9542171999
i.22.eq.b5.gain	1	0.5
i.22.eq.b5.q	1	0.5252185347
i.22.eq.bypass	1	0
i.22.eq.easy	1	0
i.22.eq.hpf.freq	1	0
i.22.eq.hpf.slope	1	0
i.22.eq.lpf.freq	1	1
i.22.eq.lpf.slope	1	0
i.22.eq.prmod	1	0
i.22.eq.prname	1	
i.22.exclude	1	0
i.22.forceunmute	1	0
i.22.fx.0.mute	1	0
i.22.fx.0.post	1	1
i.22.fx.0.value	1	0
i.22.fx.1.mute	1	0
i.22.fx.1.post	1	1
i.22.fx.1.value	1	0
i.22.fx.2.mute	1	0
i.22.fx.2.post	1	1
i.22.fx.2.value	1	0
i.22.fx.3.mute	1	0
i.22.fx.3.post	1	1
i.22.fx.3.value	1	0
i.22.gain	1	0
i.22.gate.attack	1	0
i.22.gate.bypass	1	0
i.22.gate.depth	1	0
i.22.gate.enabled	1	1
i.22.gate.hold	1	0.3042441765
i.22.gate.prmod	1	0
i.22.gate.prname	1	
i.22.gate.release	1	0.3150737134
i.22.gate.thresh	1	0
i.22.instrument	1	
i.22.invert	1	0
i.22.iosyscmd	1	
i.22.iosysname	1	
i.22.mgmask	1	0
i.22.mix	1	0.02214839424
i.22.mtkrec	1	0
i.22.mute	1	1
i.22.name	1	
i.22.pan	1	0.5
i.22.phantom	1	0
i.22.safe	1	0
i.22.scsrc	1	ub.22
i.22.solo	1	0
i.22.src	1	none
